Refs,Qty,Value,Footprint,Manufacturer,MPN,Description,Link,DNP
R59,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R62,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R63,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R66,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R67,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
U3,1,74HCT574,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,Nexperia,"74HCT574D,653",Solenoid 17-24 latch,https://www.digikey.com/en/products/detail/nexperia-usa-inc/74HCT574D-653/763412,
B2,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
D5,1,S3M-13-F,Diode_SMD:D_SMC,Diodes Inc,S3M-13-F,"Rectifier 3 A 1000 V, SMC (tie-back)",https://www.digikey.com/en/products/detail/diodes-incorporated/S3M-13-F/725029,
D6,1,S3M-13-F,Diode_SMD:D_SMC,Diodes Inc,S3M-13-F,"Rectifier 3 A 1000 V, SMC (tie-back)",https://www.digikey.com/en/products/detail/diodes-incorporated/S3M-13-F/725029,
D7,1,S3M-13-F,Diode_SMD:D_SMC,Diodes Inc,S3M-13-F,"Rectifier 3 A 1000 V, SMC (tie-back)",https://www.digikey.com/en/products/detail/diodes-incorporated/S3M-13-F/725029,
D8,1,S3M-13-F,Diode_SMD:D_SMC,Diodes Inc,S3M-13-F,"Rectifier 3 A 1000 V, SMC (tie-back)",https://www.digikey.com/en/products/detail/diodes-incorporated/S3M-13-F/725029,
J122,1,J122 Sol 25-28 drive + tie-back (playfield),Connector_Molex:Molex_KK-396_A-41791-0009_1x09_P3.96mm_Vertical,Molex,0026604090,J122 Sol 25-28 drive + tie-back (playfield),https://www.digikey.com/en/products/detail/molex/0026604090/79784,
J123,1,"J123 Sol 25-28 drive (backbox, parallel to J122/J124; N/C on STTNG)",Connector_Molex:Molex_KK-396_A-41791-0005_1x05_P3.96mm_Vertical,Molex,0026604050,"J123 Sol 25-28 drive (backbox, parallel to J122/J124; N/C on STTNG)",https://www.digikey.com/en/products/result?keywords=0026604050,
J124,1,J124 Sol 25-28 drive (backbox),Connector_Molex:Molex_KK-396_A-41791-0005_1x05_P3.96mm_Vertical,Molex,0026604050,J124 Sol 25-28 drive (backbox),https://www.digikey.com/en/products/result?keywords=0026604050,
Q20,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,
Q22,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,
Q24,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,
Q26,1,IPD90N10S4L06ATMA1,Package_TO_SOT_SMD:TO-252-2,Infineon,IPD90N10S4L06ATMA1,"N-MOSFET 100 V, 8.1 mOhm max at 4.5 V, DPAK G-D-S, RthJA 62 C/W minimal footprint; upgraded solenoid driver",https://www.infineon.com/part/IPD90N10S4L-06,
R22,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R23,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R26,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R27,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R30,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R31,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R34,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R35,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
U2,1,74HCT574,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,Nexperia,"74HCT574D,653",Solenoid 25-28 latch,https://www.digikey.com/en/products/detail/nexperia-usa-inc/74HCT574D-653/763412,
B18,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B19,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
J136,1,J136 lamp column 8 (cabinet),Connector_Molex:Molex_KK-396_A-41791-0003_1x03_P3.96mm_Vertical,Molex,0026604030,J136 lamp column 8 (cabinet),https://www.digikey.com/en/products/result?keywords=0026604030,
J137,1,J137 lamp columns (playfield),Connector_Molex:Molex_KK-396_A-41791-0009_1x09_P3.96mm_Vertical,Molex,0026604090,J137 lamp columns (playfield),https://www.digikey.com/en/products/detail/molex/0026604090/79784,
J138,1,J138 lamp columns (backbox),Connector_Molex:Molex_KK-396_A-41791-0009_1x09_P3.96mm_Vertical,Molex,0026604090,J138 lamp columns (backbox),https://www.digikey.com/en/products/detail/molex/0026604090/79784,
Q91,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q92,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q93,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q94,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q95,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q96,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q97,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
Q98,1,IRFR5305TRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRFR5305TRPBF,"P-MOSFET -55 V -31 A 65 mOhm @-10 V, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRFR5305TRPBF/811407,
R176,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R177,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R178,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R179,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R180,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R181,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R182,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R183,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R184,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R185,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R186,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R187,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R188,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R189,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R190,1,1.5K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071K5L,"Resistor 1K5 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071K5L,
R191,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
U18,1,74HCT574,Package_SO:SOIC-20W_7.5x12.8mm_P1.27mm,Nexperia,"74HCT574D,653",Lamp column latch,https://www.digikey.com/en/products/detail/nexperia-usa-inc/74HCT574D-653/763412,
U19,1,TBD62083AFWG,Package_SO:SOIC-18W_7.5x11.6mm_P1.27mm,Toshiba,"TBD62083AFWG,EL","8-ch DMOS sink driver (ULN2803 pin-compatible), SOIC-18W",https://www.digikey.com/en/products/detail/toshiba-semiconductor-and-storage/TBD62083AFWG-EL/5514124,
B10,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B11,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B12,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B13,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B15,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
B16,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,Bypass 100 nF 50 V X7R 0805,https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C13,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C14,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C15,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C16,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C17,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C18,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C19,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C20,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
C31,1,100nF,Capacitor_SMD:C_0805_2012Metric,Samsung,CL21B104KBCNNNC,"Capacitor 100 nF 50 V X7R, 0805",https://www.digikey.com/en/products/detail/samsung-electro-mechanics/CL21B104KBCNNNC/3886661,
D33,1,1N4148W,Diode_SMD:D_SOD-123,Diodes Inc,1N4148W-7-F,"Small-signal diode 75 V 150 mA, SOD-123",https://www.digikey.com/en/products/result?keywords=1N4148W-7-F,
D34,1,1N4148W,Diode_SMD:D_SOD-123,Diodes Inc,1N4148W-7-F,"Small-signal diode 75 V 150 mA, SOD-123",https://www.digikey.com/en/products/result?keywords=1N4148W-7-F,
J133,1,J133 lamp rows (cabinet),Connector_Molex:Molex_KK-254_AE-6410-09A_1x09_P2.54mm_Vertical,Molex,0022232091,J133 lamp rows (cabinet),https://www.digikey.com/en/products/result?keywords=0022232091,
J134,1,J134 lamp rows (spare),Connector_Molex:Molex_KK-254_AE-6410-09A_1x09_P2.54mm_Vertical,Molex,0022232091,J134 lamp rows (spare),https://www.digikey.com/en/products/result?keywords=0022232091,
J135,1,J135 lamp rows (playfield),Connector_Molex:Molex_KK-254_AE-6410-09A_1x09_P2.54mm_Vertical,Molex,0022232091,J135 lamp rows (playfield),https://www.digikey.com/en/products/result?keywords=0022232091,
Q83,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q84,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q85,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q86,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q87,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q88,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q89,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
Q90,1,IRLR024NTRPBF,Package_TO_SOT_SMD:TO-252-2,Infineon,IRLR024NTRPBF,"N-MOSFET 55 V 17 A 65 mOhm @10 V / 40 mOhm @4.5 V logic-level, DPAK (TO-252)",https://www.digikey.com/en/products/detail/infineon-technologies/IRLR024NTRPBF/812549,
R142,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R143,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R144,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R145,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R146,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R147,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R148,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R149,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R150,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R151,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R152,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R153,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R154,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R155,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R156,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R157,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R158,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R159,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R160,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R161,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R162,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R164,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R165,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R166,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R167,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R168,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R169,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R170,1,1K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-071KL,"Resistor 1K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-071KL,
R171,1,100,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-07100RL,"Resistor 100R 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-07100RL,
R172,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R173,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R174,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R175,1,0.22R,Resistor_SMD:R_2512_6332Metric,Yageo,RL2512FK-070R22L,"Resistor 0.22 R 1% 1 W current sense, 2512",https://www.digikey.com/en/products/detail/yageo/RL2512FK-070R22L/2827691,
R301,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R302,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R303,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
R304,1,10K,Resistor_SMD:R_0805_2012Metric,Yageo,RC0805FR-0710KL,"Resistor 10K 1% 0.125 W, 0805",https://www.digikey.com/en/products/result?keywords=RC0805FR-0710KL,
