stdout Note: gnd in a subcircuit is not set to 0 automatically
stdout Note: Compatibility modes selected: ps
stdout Circuit: ti tps54360 transient model, 5v actual compensation, vin=8.0
stdout Reducing trtol to 1 for xspice 'A' devices
stdout Doing analysis at TEMP = 27.000000 and TNOM = 27.000000
stdout Using SPARSE 1.3 as Direct Linear Solver
stdout Initial Transient Solution
stdout --------------------------
stdout Node                                   Voltage
 Reference value :  5.67136e-03
 Reference value :  5.67443e-03
 Reference value :  5.67868e-03
 Reference value :  5.68177e-03
 Reference value :  5.68591e-03
 Reference value :  5.68911e-03
 Reference value :  5.69324e-03
 Reference value :  5.69643e-03
 Reference value :  5.70055e-03
 Reference value :  5.70374e-03
 Reference value :  5.70787e-03
 Reference value :  5.71110e-03
 Reference value :  5.71523e-03
 Reference value :  5.71842e-03
 Reference value :  5.72252e-03
 Reference value :  5.72577e-03
 Reference value :  5.72993e-03
 Reference value :  5.73321e-03
 Reference value :  5.73726e-03
 Reference value :  5.74049e-03
 Reference value :  5.74450e-03
 Reference value :  5.74713e-03
 Reference value :  5.75041e-03
 Reference value :  5.75514e-03
 Reference value :  5.75768e-03
 Reference value :  5.76178e-03
 Reference value :  5.76499e-03
 Reference value :  5.76911e-03
 Reference value :  5.77233e-03
 Reference value :  5.77644e-03
 Reference value :  5.77964e-03
 Reference value :  5.78213e-03
 Reference value :  5.78629e-03
 Reference value :  5.78955e-03
 Reference value :  5.79438e-03
 Reference value :  5.79845e-03
 Reference value :  5.80176e-03
 Reference value :  5.80427e-03
 Reference value :  5.80911e-03
 Reference value :  5.81324e-03
 Reference value :  5.81648e-03
 Reference value :  5.82055e-03
 Reference value :  5.82381e-03
 Reference value :  5.82628e-03
 Reference value :  5.83040e-03
 Reference value :  5.83362e-03
 Reference value :  5.83778e-03
 Reference value :  5.84099e-03
 Reference value :  5.84586e-03
 Reference value :  5.84835e-03
 Reference value :  5.85248e-03
 Reference value :  5.85568e-03
 Reference value :  5.85979e-03
 Reference value :  5.86296e-03
 Reference value :  5.86707e-03
 Reference value :  5.87028e-03
 Reference value :  5.87437e-03
 Reference value :  5.87758e-03
 Reference value :  5.88169e-03
 Reference value :  5.88485e-03
 Reference value :  5.88734e-03
 Reference value :  5.89146e-03
 Reference value :  5.89468e-03
 Reference value :  5.89883e-03
 Reference value :  5.90206e-03
 Reference value :  5.90619e-03
 Reference value :  5.90945e-03
 Reference value :  5.91430e-03
 Reference value :  5.91845e-03
 Reference value :  5.92168e-03
 Reference value :  5.92655e-03
 Reference value :  5.93067e-03
 Reference value :  5.93391e-03
 Reference value :  5.93807e-03
 Reference value :  5.94123e-03
 Reference value :  5.94537e-03
 Reference value :  5.94857e-03
 Reference value :  5.95272e-03
 Reference value :  5.95596e-03
 Reference value :  5.96009e-03
 Reference value :  5.96330e-03
 Reference value :  5.96746e-03
 Reference value :  5.97070e-03
 Reference value :  5.97473e-03
 Reference value :  5.97792e-03
 Reference value :  5.98204e-03
 Reference value :  5.98526e-03
 Reference value :  5.98939e-03
 Reference value :  5.99269e-03
 Reference value :  5.99674e-03
 Reference value :  5.99993e-03
 Reference value :  6.00392e-03
 Reference value :  6.00724e-03
 Reference value :  6.01125e-03
 Reference value :  6.01459e-03
 Reference value :  6.01856e-03
 Reference value :  6.02190e-03
 Reference value :  6.02593e-03
 Reference value :  6.02930e-03
 Reference value :  6.03192e-03
 Reference value :  6.03580e-03
 Reference value :  6.03909e-03
 Reference value :  6.04315e-03
 Reference value :  6.04645e-03
 Reference value :  6.05051e-03
 Reference value :  6.05372e-03
 Reference value :  6.05630e-03
 Reference value :  6.06113e-03
 Reference value :  6.06363e-03
 Reference value :  6.06767e-03
 Reference value :  6.07095e-03
 Reference value :  6.07502e-03
 Reference value :  6.07830e-03
 Reference value :  6.08233e-03
 Reference value :  6.08490e-03
 Reference value :  6.08815e-03
 Reference value :  6.09222e-03
 Reference value :  6.09546e-03
 Reference value :  6.09949e-03
 Reference value :  6.10278e-03
 Reference value :  6.10684e-03
 Reference value :  6.11013e-03
 Reference value :  6.11258e-03
 Reference value :  6.11667e-03
 Reference value :  6.11991e-03
 Reference value :  6.12241e-03
 Reference value :  6.12650e-03
 Reference value :  6.12977e-03
 Reference value :  6.13384e-03
 Reference value :  6.13710e-03
 Reference value :  6.14119e-03
 Reference value :  6.14447e-03
 Reference value :  6.14855e-03
 Reference value :  6.15181e-03
 Reference value :  6.15592e-03
 Reference value :  6.15916e-03
 Reference value :  6.16173e-03
 Reference value :  6.16651e-03
 Reference value :  6.17062e-03
 Reference value :  6.17387e-03
 Reference value :  6.17791e-03
 Reference value :  6.18117e-03
 Reference value :  6.18366e-03
 Reference value :  6.18774e-03
 Reference value :  6.19096e-03
 Reference value :  6.19503e-03
 Reference value :  6.19830e-03
 Reference value :  6.20084e-03
 Reference value :  6.20490e-03
 Reference value :  6.20968e-03
 Reference value :  6.21300e-03
 Reference value :  6.21706e-03
 Reference value :  6.21963e-03
 Reference value :  6.22285e-03
 Reference value :  6.22686e-03
 Reference value :  6.23014e-03
 Reference value :  6.23424e-03
 Reference value :  6.23748e-03
 Reference value :  6.24157e-03
 Reference value :  6.24483e-03
 Reference value :  6.24891e-03
 Reference value :  6.25217e-03
 Reference value :  6.25623e-03
 Reference value :  6.25946e-03
 Reference value :  6.26354e-03
 Reference value :  6.26678e-03
 Reference value :  6.27082e-03
 Reference value :  6.27406e-03
 Reference value :  6.27655e-03
 Reference value :  6.28061e-03
 Reference value :  6.28388e-03
 Reference value :  6.28636e-03
 Reference value :  6.29044e-03
 Reference value :  6.29371e-03
 Reference value :  6.29780e-03
 Reference value :  6.30102e-03
 Reference value :  6.30511e-03
 Reference value :  6.30834e-03
 Reference value :  6.31244e-03
 Reference value :  6.31572e-03
 Reference value :  6.31980e-03
 Reference value :  6.32303e-03
 Reference value :  6.32713e-03
 Reference value :  6.33037e-03
 Reference value :  6.33443e-03
 Reference value :  6.33770e-03
 Reference value :  6.34178e-03
 Reference value :  6.34504e-03
 Reference value :  6.34913e-03
 Reference value :  6.35242e-03
 Reference value :  6.35651e-03
 Reference value :  6.35977e-03
 Reference value :  6.36223e-03
 Reference value :  6.36631e-03
 Reference value :  6.36950e-03
 Reference value :  6.37214e-03
 Reference value :  6.37686e-03
 Reference value :  6.37936e-03
 Reference value :  6.38347e-03
 Reference value :  6.38670e-03
 Reference value :  6.39075e-03
 Reference value :  6.39400e-03
 Reference value :  6.39648e-03
 Reference value :  6.40053e-03
 Reference value :  6.40377e-03
 Reference value :  6.40782e-03
 Reference value :  6.41110e-03
 Reference value :  6.41362e-03
 Reference value :  6.41767e-03
 Reference value :  6.42095e-03
 Reference value :  6.42507e-03
 Reference value :  6.42830e-03
 Reference value :  6.43239e-03
 Reference value :  6.43565e-03
 Reference value :  6.43971e-03
 Reference value :  6.44300e-03
 Reference value :  6.44708e-03
 Reference value :  6.45032e-03
 Reference value :  6.45440e-03
 Reference value :  6.45768e-03
 Reference value :  6.46173e-03
 Reference value :  6.46503e-03
 Reference value :  6.46914e-03
 Reference value :  6.47232e-03
 Reference value :  6.47641e-03
 Reference value :  6.47905e-03
 Reference value :  6.48231e-03
 Reference value :  6.48702e-03
 Reference value :  6.49110e-03
 Reference value :  6.49434e-03
 Reference value :  6.49683e-03
 Reference value :  6.50093e-03
 Reference value :  6.50382e-03
 Reference value :  6.50666e-03
 Reference value :  6.51075e-03
 Reference value :  6.51397e-03
 Reference value :  6.51807e-03
 Reference value :  6.52126e-03
 Reference value :  6.52383e-03
 Reference value :  6.52789e-03
 Reference value :  6.53118e-03
 Reference value :  6.53526e-03
 Reference value :  6.53852e-03
 Reference value :  6.54257e-03
 Reference value :  6.54583e-03
 Reference value :  6.54993e-03
 Reference value :  6.55318e-03
 Reference value :  6.55721e-03
 Reference value :  6.56050e-03
 Reference value :  6.56455e-03
 Reference value :  6.56784e-03
 Reference value :  6.57042e-03
 Reference value :  6.57513e-03
 Reference value :  6.57792e-03
 Reference value :  6.58250e-03
 Reference value :  6.58502e-03
 Reference value :  6.58987e-03
 Reference value :  6.59234e-03
 Reference value :  6.59644e-03
 Reference value :  6.59969e-03
 Reference value :  6.60377e-03
 Reference value :  6.60705e-03
 Reference value :  6.61115e-03
 Reference value :  6.61440e-03
 Reference value :  6.61844e-03
 Reference value :  6.62174e-03
 Reference value :  6.62578e-03
 Reference value :  6.62903e-03
 Reference value :  6.63156e-03
 Reference value :  6.63561e-03
 Reference value :  6.63882e-03
 Reference value :  6.64293e-03
 Reference value :  6.64618e-03
 Reference value :  6.64870e-03
 Reference value :  6.65343e-03
 Reference value :  6.65599e-03
 Reference value :  6.66079e-03
 Reference value :  6.66357e-03
 Reference value :  6.66729e-03
 Reference value :  6.67058e-03
 Reference value :  6.67466e-03
 Reference value :  6.67794e-03
 Reference value :  6.68043e-03
 Reference value :  6.68450e-03
 Reference value :  6.68778e-03
 Reference value :  6.69185e-03
 Reference value :  6.69512e-03
 Reference value :  6.69764e-03
 Reference value :  6.70249e-03
 Reference value :  6.70501e-03
 Reference value :  6.70910e-03
 Reference value :  6.71243e-03
 Reference value :  6.71711e-03
 Reference value :  6.71970e-03
 Reference value :  6.72442e-03
 Reference value :  6.72693e-03
 Reference value :  6.73102e-03
 Reference value :  6.73425e-03
 Reference value :  6.73833e-03
 Reference value :  6.74162e-03
 Reference value :  6.74569e-03
 Reference value :  6.74896e-03
 Reference value :  6.75299e-03
 Reference value :  6.75627e-03
 Reference value :  6.75876e-03
 Reference value :  6.76286e-03
 Reference value :  6.76611e-03
 Reference value :  6.76867e-03
 Reference value :  6.77272e-03
 Reference value :  6.77586e-03
 Reference value :  6.77997e-03
 Reference value :  6.78321e-03
 Reference value :  6.78731e-03
 Reference value :  6.79053e-03
 Reference value :  6.79460e-03
 Reference value :  6.79789e-03
 Reference value :  6.80195e-03
 Reference value :  6.80520e-03
 Reference value :  6.80927e-03
 Reference value :  6.81254e-03
 Reference value :  6.81661e-03
 Reference value :  6.81990e-03
 Reference value :  6.82397e-03
 Reference value :  6.82722e-03
 Reference value :  6.83199e-03
 Reference value :  6.83462e-03
 Reference value :  6.83866e-03
 Reference value :  6.84190e-03
 Reference value :  6.84597e-03
 Reference value :  6.84926e-03
 Reference value :  6.85334e-03
 Reference value :  6.85664e-03
 Reference value :  6.86072e-03
 Reference value :  6.86397e-03
 Reference value :  6.86806e-03
 Reference value :  6.87130e-03
 Reference value :  6.87529e-03
 Reference value :  6.87792e-03
 Reference value :  6.88115e-03
 Reference value :  6.88524e-03
 Reference value :  6.88846e-03
 Reference value :  6.89250e-03
 Reference value :  6.89575e-03
 Reference value :  6.89824e-03
 Reference value :  6.90255e-03
 Reference value :  6.90557e-03
 Reference value :  6.90967e-03
 Reference value :  6.91291e-03
 Reference value :  6.91699e-03
 Reference value :  6.92017e-03
 Reference value :  6.92273e-03
 Reference value :  6.92680e-03
 Reference value :  6.93006e-03
 Reference value :  6.93487e-03
 Reference value :  6.93752e-03
 Reference value :  6.94228e-03
 Reference value :  6.94478e-03
 Reference value :  6.94883e-03
 Reference value :  6.95212e-03
 Reference value :  6.95618e-03
 Reference value :  6.95947e-03
 Reference value :  6.96356e-03
 Reference value :  6.96681e-03
 Reference value :  6.97084e-03
 Reference value :  6.97413e-03
 Reference value :  6.97690e-03
 Reference value :  6.98071e-03
 Reference value :  6.98393e-03
 Reference value :  6.98650e-03
 Reference value :  6.99133e-03
 Reference value :  6.99544e-03
 Reference value :  6.99864e-03
 Reference value :  7.00113e-03
 Reference value :  7.00520e-03
 Reference value :  7.00850e-03
 Reference value :  7.01260e-03
 Reference value :  7.01585e-03
 Reference value :  7.01988e-03
 Reference value :  7.02314e-03
 Reference value :  7.02717e-03
 Reference value :  7.03047e-03
 Reference value :  7.03300e-03
 Reference value :  7.03709e-03
 Reference value :  7.04035e-03
 Reference value :  7.04318e-03
 Reference value :  7.04769e-03
 Reference value :  7.05024e-03
 Reference value :  7.05423e-03
 Reference value :  7.05752e-03
 Reference value :  7.06159e-03
 Reference value :  7.06483e-03
 Reference value :  7.06892e-03
 Reference value :  7.07214e-03
 Reference value :  7.07621e-03
 Reference value :  7.07949e-03
 Reference value :  7.08348e-03
 Reference value :  7.08682e-03
 Reference value :  7.09088e-03
 Reference value :  7.09416e-03
 Reference value :  7.09815e-03
 Reference value :  7.10147e-03
 Reference value :  7.10549e-03
 Reference value :  7.10802e-03
 Reference value :  7.11131e-03
 Reference value :  7.11540e-03
 Reference value :  7.11867e-03
 Reference value :  7.12270e-03
 Reference value :  7.12594e-03
 Reference value :  7.12848e-03
 Reference value :  7.13249e-03
 Reference value :  7.13578e-03
 Reference value :  7.13823e-03
 Reference value :  7.14229e-03
 Reference value :  7.14551e-03
 Reference value :  7.14799e-03
 Reference value :  7.15201e-03
 Reference value :  7.15529e-03
 Reference value :  7.15934e-03
 Reference value :  7.16259e-03
 Reference value :  7.16505e-03
 Reference value :  7.16913e-03
 Reference value :  7.17237e-03
 Reference value :  7.17640e-03
 Reference value :  7.17970e-03
 Reference value :  7.18220e-03
 Reference value :  7.18628e-03
 Reference value :  7.18954e-03
 Reference value :  7.19360e-03
 Reference value :  7.19687e-03
 Reference value :  7.19942e-03
 Reference value :  7.20421e-03
 Reference value :  7.20674e-03
 Reference value :  7.21079e-03
 Reference value :  7.21402e-03
 Reference value :  7.21657e-03
 Reference value :  7.22134e-03
 Reference value :  7.22383e-03
 Reference value :  7.22789e-03
 Reference value :  7.23120e-03
 Reference value :  7.23527e-03
 Reference value :  7.23853e-03
 Reference value :  7.24103e-03
 Reference value :  7.24508e-03
 Reference value :  7.24837e-03
 Reference value :  7.25242e-03
 Reference value :  7.25568e-03
 Reference value :  7.25978e-03
 Reference value :  7.26304e-03
 Reference value :  7.26557e-03
 Reference value :  7.26962e-03
 Reference value :  7.27285e-03
 Reference value :  7.27696e-03
 Reference value :  7.28021e-03
 Reference value :  7.28421e-03
 Reference value :  7.28755e-03
 Reference value :  7.29159e-03
 Reference value :  7.29485e-03
 Reference value :  7.29733e-03
 Reference value :  7.30138e-03
 Reference value :  7.30466e-03
 Reference value :  7.30871e-03
 Reference value :  7.31198e-03
 Reference value :  7.31603e-03
 Reference value :  7.31852e-03
 Reference value :  7.32178e-03
 Reference value :  7.32581e-03
 Reference value :  7.32911e-03
 Reference value :  7.33315e-03
 Reference value :  7.33639e-03
 Reference value :  7.33890e-03
 Reference value :  7.34295e-03
 Reference value :  7.34625e-03
 Reference value :  7.34896e-03
 Reference value :  7.35349e-03
 Reference value :  7.35609e-03
 Reference value :  7.36011e-03
 Reference value :  7.36335e-03
 Reference value :  7.36743e-03
 Reference value :  7.37068e-03
 Reference value :  7.37475e-03
 Reference value :  7.37800e-03
 Reference value :  7.38203e-03
 Reference value :  7.38528e-03
 Reference value :  7.38777e-03
 Reference value :  7.39187e-03
 Reference value :  7.39512e-03
 Reference value :  7.39920e-03
 Reference value :  7.40247e-03
 Reference value :  7.40494e-03
 Reference value :  7.40898e-03
 Reference value :  7.41227e-03
 Reference value :  7.41481e-03
 Reference value :  7.41882e-03
 Reference value :  7.42209e-03
 Reference value :  7.42614e-03
 Reference value :  7.42940e-03
 Reference value :  7.43346e-03
 Reference value :  7.43606e-03
 Reference value :  7.43930e-03
 Reference value :  7.44335e-03
 Reference value :  7.44653e-03
 Reference value :  7.45058e-03
 Reference value :  7.45383e-03
 Reference value :  7.45632e-03
 Reference value :  7.46037e-03
 Reference value :  7.46367e-03
 Reference value :  7.46611e-03
 Reference value :  7.47020e-03
 Reference value :  7.47349e-03
 Reference value :  7.47753e-03
 Reference value :  7.48082e-03
 Reference value :  7.48482e-03
 Reference value :  7.48811e-03
 Reference value :  7.49064e-03
 Reference value :  7.49473e-03
 Reference value :  7.49798e-03
 Reference value :  7.50205e-03
 Reference value :  7.50530e-03
 Reference value :  7.50779e-03
 Reference value :  7.51182e-03
 Reference value :  7.51511e-03
 Reference value :  7.51767e-03
 Reference value :  7.52169e-03
 Reference value :  7.52495e-03
 Reference value :  7.52903e-03
 Reference value :  7.53229e-03
 Reference value :  7.53635e-03
 Reference value :  7.53957e-03
 Reference value :  7.54217e-03
 Reference value :  7.54619e-03
 Reference value :  7.54945e-03
 Reference value :  7.55351e-03
 Reference value :  7.55678e-03
 Reference value :  7.55934e-03
 Reference value :  7.56333e-03
 Reference value :  7.56660e-03
 Reference value :  7.57063e-03
 Reference value :  7.57388e-03
 Reference value :  7.57793e-03
 Reference value :  7.58122e-03
 Reference value :  7.58521e-03
 Reference value :  7.58780e-03
 Reference value :  7.59106e-03
 Reference value :  7.59514e-03
 Reference value :  7.59840e-03
 Reference value :  7.60247e-03
 Reference value :  7.60568e-03
 Reference value :  7.60828e-03
 Reference value :  7.61228e-03
 Reference value :  7.61554e-03
 Reference value :  7.61961e-03
 Reference value :  7.62289e-03
 Reference value :  7.62545e-03
 Reference value :  7.63024e-03
 Reference value :  7.63288e-03
 Reference value :  7.63755e-03
 Reference value :  7.64015e-03
 Reference value :  7.64423e-03
 Reference value :  7.64741e-03
 Reference value :  7.65149e-03
 Reference value :  7.65476e-03
 Reference value :  7.65880e-03
 Reference value :  7.66205e-03
 Reference value :  7.66465e-03
 Reference value :  7.66867e-03
 Reference value :  7.67192e-03
 Reference value :  7.67598e-03
 Reference value :  7.67919e-03
 Reference value :  7.68176e-03
 Reference value :  7.68580e-03
 Reference value :  7.68905e-03
 Reference value :  7.69311e-03
 Reference value :  7.69638e-03
 Reference value :  7.70044e-03
 Reference value :  7.70369e-03
 Reference value :  7.70626e-03
 Reference value :  7.71103e-03
 Reference value :  7.71352e-03
 Reference value :  7.71760e-03
 Reference value :  7.72087e-03
 Reference value :  7.72497e-03
 Reference value :  7.72822e-03
 Reference value :  7.73220e-03
 Reference value :  7.73493e-03
 Reference value :  7.73807e-03
 Reference value :  7.74215e-03
 Reference value :  7.74540e-03
 Reference value :  7.74793e-03
 Reference value :  7.75273e-03
 Reference value :  7.75673e-03
 Reference value :  7.75929e-03
 Reference value :  7.76255e-03
 Reference value :  7.76653e-03
 Reference value :  7.76986e-03
 Reference value :  7.77383e-03
 Reference value :  7.77659e-03
 Reference value :  7.77966e-03
 Reference value :  7.78374e-03
 Reference value :  7.78699e-03
 Reference value :  7.78948e-03
 Reference value :  7.79358e-03
 Reference value :  7.79684e-03
 Reference value :  7.80093e-03
 Reference value :  7.80418e-03
 Reference value :  7.80825e-03
 Reference value :  7.81154e-03
 Reference value :  7.81557e-03
 Reference value :  7.81883e-03
 Reference value :  7.82133e-03
 Reference value :  7.82549e-03
 Reference value :  7.82874e-03
 Reference value :  7.83275e-03
 Reference value :  7.83603e-03
 Reference value :  7.83859e-03
 Reference value :  7.84257e-03
 Reference value :  7.84590e-03
 Reference value :  7.85068e-03
 Reference value :  7.85478e-03
 Reference value :  7.85809e-03
 Reference value :  7.86129e-03
 Reference value :  7.86541e-03
 Reference value :  7.86791e-03
 Reference value :  7.87195e-03
 Reference value :  7.87524e-03
 Reference value :  7.87928e-03
 Reference value :  7.88257e-03
 Reference value :  7.88508e-03
 Reference value :  7.88912e-03
 Reference value :  7.89239e-03
 Reference value :  7.89512e-03
 Reference value :  7.89973e-03
 Reference value :  7.90373e-03
 Reference value :  7.90706e-03
 Reference value :  7.90960e-03
 Reference value :  7.91362e-03
 Reference value :  7.91690e-03
 Reference value :  7.92094e-03
 Reference value :  7.92422e-03
 Reference value :  7.92831e-03
 Reference value :  7.93156e-03
 Reference value :  7.93553e-03
 Reference value :  7.93809e-03
 Reference value :  7.94131e-03
 Reference value :  7.94538e-03
 Reference value :  7.94862e-03
 Reference value :  7.95266e-03
 Reference value :  7.95594e-03
 Reference value :  7.96001e-03
 Reference value :  7.96329e-03
 Reference value :  7.96733e-03
 Reference value :  7.97051e-03
 Reference value :  7.97309e-03
 Reference value :  7.97712e-03
 Reference value :  7.98042e-03
 Reference value :  7.98448e-03
 Reference value :  7.98777e-03
 Reference value :  7.99181e-03
 Reference value :  7.99506e-03
 Reference value :  7.99911e-03
stdout No. of Data Rows : 1357721
stdout output_ss           =  5.11051e+00 from=  4.00000e-03 to=  4.50001e-03
stdout output_peak         =  5.17947e+00 at=  6.09961e-03
stdout step_min            =  5.01066e+00 at=  4.59745e-03
stdout removal_peak        =  5.17947e+00 at=  6.09961e-03
stdout highload_ss         =  5.07185e+00 from=  5.50000e-03 to=  6.00000e-03
stdout inductor_peak       =  3.26835e+00 at=  4.78477e-03
stdout inductor_running_peak=  3.26835e+00 at=  4.78477e-03
