 time                v(vout)             v(vinf)             v(en)               i(L1)              
 0.000000000000e+00  5.104714154706e+00  1.020134362789e-04 -3.141021123677e-05 -4.376415616342e-06 
 5.240000000000e-04  3.258852849803e-01  6.927110832953e-01  5.756147209858e-02 -1.969215525103e-06 
 5.250000000000e-04  3.257903909090e-01  6.942106937850e-01  5.756840700567e-02 -1.969049912643e-06 
 5.260000000000e-04  3.256955244704e-01  6.957121540310e-01  5.757533232081e-02 -1.968884116045e-06 
 5.270000000000e-04  3.256006856568e-01  6.972154610683e-01  5.758224805713e-02 -1.968718136334e-06 
 5.280000000000e-04  3.255058744597e-01  6.987206119515e-01  5.758915422761e-02 -1.968551973644e-06 
 5.290000000000e-04  3.254110908714e-01  7.002276037542e-01  5.759605084578e-02 -1.968385627230e-06 
 5.300000000000e-04  3.253163348839e-01  7.017364335686e-01  5.760293792500e-02 -1.968219098330e-06 
 5.310000000000e-04  3.252216064889e-01  7.032470985062e-01  5.760981547866e-02 -1.968052387310e-06 
 5.320000000000e-04  3.251269056786e-01  7.047595956954e-01  5.761668352037e-02 -1.967885493262e-06 
 5.330000000000e-04  3.250322324446e-01  7.062739222838e-01  5.762354206406e-02 -1.967718418572e-06 
 5.340000000000e-04  3.249375867793e-01  7.077900754363e-01  5.763039112342e-02 -1.967551162071e-06 
 5.350000000000e-04  3.248429686745e-01  7.093080523350e-01  5.763723071241e-02 -1.967383723022e-06 
 5.360000000000e-04  3.247483781221e-01  7.108278501797e-01  5.764406084497e-02 -1.967216104565e-06 
 5.370000000000e-04  3.246538151142e-01  7.123494661863e-01  5.765088153530e-02 -1.967048304244e-06 
 5.380000000000e-04  3.245592796427e-01  7.138728975887e-01  5.765769279766e-02 -1.966880325371e-06 
 5.390000000000e-04  3.244647716997e-01  7.153981416355e-01  5.766449464639e-02 -1.966712163828e-06 
 5.400000000000e-04  3.243702912770e-01  7.169251955931e-01  5.767128709561e-02 -1.966543824460e-06 
 5.410000000000e-04  3.242758383667e-01  7.184540567427e-01  5.767807016000e-02 -1.966375305099e-06 
 5.420000000000e-04  3.241814129608e-01  7.199847223817e-01  5.768484385405e-02 -1.966206604528e-06 
 5.430000000000e-04  3.240870150511e-01  7.215171898234e-01  5.769160819239e-02 -1.966037727379e-06 
 5.440000000000e-04  3.239926446299e-01  7.230514563956e-01  5.769836318974e-02 -1.965868670385e-06 
 5.450000000000e-04  3.238983016889e-01  7.245875194414e-01  5.770510886078e-02 -1.965699433826e-06 
 5.460000000000e-04  3.238039862204e-01  7.261253763189e-01  5.771184522049e-02 -1.965530020454e-06 
 5.470000000000e-04  3.237096982159e-01  7.276650244004e-01  5.771857228366e-02 -1.965360428381e-06 
 5.480000000000e-04  3.236154376681e-01  7.292064610735e-01  5.772529006529e-02 -1.965190659228e-06 
 5.490000000000e-04  3.235212045685e-01  7.307496837390e-01  5.773199858051e-02 -1.965020712217e-06 
 5.500000000000e-04  3.234269989092e-01  7.322946898121e-01  5.773869784442e-02 -1.964850587597e-06 
 5.510000000000e-04  3.233328206821e-01  7.338414767219e-01  5.774538787208e-02 -1.964680286148e-06 
 5.520000000000e-04  3.232386698796e-01  7.353900419111e-01  5.775206867862e-02 -1.964509808300e-06 
 5.530000000000e-04  3.231445464934e-01  7.369403828354e-01  5.775874027966e-02 -1.964339153920e-06 
 5.540000000000e-04  3.230504505156e-01  7.384924969645e-01  5.776540269024e-02 -1.964168323674e-06 
 5.550000000000e-04  3.229563819382e-01  7.400463817802e-01  5.777205592577e-02 -1.963997317410e-06 
 5.560000000000e-04  3.228623407532e-01  7.416020347780e-01  5.777870000175e-02 -1.963826134472e-06 
 5.570000000000e-04  3.227683269526e-01  7.431594534656e-01  5.778533493369e-02 -1.963654776956e-06 
 5.580000000000e-04  3.226743405287e-01  7.447186353633e-01  5.779196073711e-02 -1.963483244669e-06 
 5.590000000000e-04  3.225803814731e-01  7.462795780041e-01  5.779857742754e-02 -1.963311537778e-06 
 5.600000000000e-04  3.224864497781e-01  7.478422789322e-01  5.780518502055e-02 -1.963139654217e-06 
 5.610000000000e-04  3.223925454356e-01  7.494067357052e-01  5.781178353195e-02 -1.962967596101e-06 
 5.620000000000e-04  3.222986684377e-01  7.509729458912e-01  5.781837297735e-02 -1.962795365569e-06 
 5.630000000000e-04  3.222048187764e-01  7.525409070710e-01  5.782495337238e-02 -1.962622960451e-06 
 5.640000000000e-04  3.221109964439e-01  7.541106168361e-01  5.783152473299e-02 -1.962450381033e-06 
 5.650000000000e-04  3.220172014321e-01  7.556820727899e-01  5.783808707489e-02 -1.962277628396e-06 
 5.660000000000e-04  3.219234337329e-01  7.572552725469e-01  5.784464041389e-02 -1.962104702415e-06 
 5.670000000000e-04  3.218296933386e-01  7.588302137325e-01  5.785118476595e-02 -1.961931604752e-06 
 5.680000000000e-04  3.217359802411e-01  7.604068939833e-01  5.785772014691e-02 -1.961758333216e-06 
 5.690000000000e-04  3.216422944325e-01  7.619853109466e-01  5.786424657276e-02 -1.961584888365e-06 
 5.700000000000e-04  3.215486359049e-01  7.635654622799e-01  5.787076405937e-02 -1.961411272547e-06 
 5.710000000000e-04  3.214550046504e-01  7.651473456517e-01  5.787727262280e-02 -1.961237483402e-06 
 5.720000000000e-04  3.213614006608e-01  7.667309587408e-01  5.788377227901e-02 -1.961063522737e-06 
 5.730000000000e-04  3.212678239284e-01  7.683162992358e-01  5.789026304414e-02 -1.960889391754e-06 
 5.740000000000e-04  3.211742744451e-01  7.699033648358e-01  5.789674493409e-02 -1.960715087146e-06 
 5.750000000000e-04  3.210807522031e-01  7.714921532499e-01  5.790321796506e-02 -1.960540613006e-06 
 5.760000000000e-04  3.209872571945e-01  7.730826621964e-01  5.790968215304e-02 -1.960365967010e-06 
 5.770000000000e-04  3.208937894112e-01  7.746748894042e-01  5.791613751431e-02 -1.960191151255e-06 
 5.780000000000e-04  3.208003488454e-01  7.762688326113e-01  5.792258406487e-02 -1.960016164375e-06 
 5.790000000000e-04  3.207069354891e-01  7.778644895644e-01  5.792902182088e-02 -1.959841007394e-06 
 5.800000000000e-04  3.206135493342e-01  7.794618580212e-01  5.793545079860e-02 -1.959665680718e-06 
 5.810000000000e-04  3.205201903734e-01  7.810609357473e-01  5.794187101403e-02 -1.959490182822e-06 
 5.820000000000e-04  3.204268585981e-01  7.826617205178e-01  5.794828248362e-02 -1.959314516422e-06 
 5.830000000000e-04  3.203335540006e-01  7.842642101168e-01  5.795468522329e-02 -1.959138680453e-06 
 5.840000000000e-04  3.202402765732e-01  7.858684023370e-01  5.796107924945e-02 -1.958962676023e-06 
 5.850000000000e-04  3.201470263078e-01  7.874742949802e-01  5.796746457824e-02 -1.958786502453e-06 
 5.860000000000e-04  3.200538031963e-01  7.890818858569e-01  5.797384122598e-02 -1.958610159212e-06 
 5.870000000000e-04  3.199606072313e-01  7.906911727857e-01  5.798020920879e-02 -1.958433648979e-06 
 5.880000000000e-04  3.198674384043e-01  7.923021535938e-01  5.798656854314e-02 -1.958256969841e-06 
 5.890000000000e-04  3.197742967078e-01  7.939148261170e-01  5.799291924495e-02 -1.958080121206e-06 
 5.900000000000e-04  3.196811821339e-01  7.955291881990e-01  5.799926133081e-02 -1.957903106926e-06 
 5.910000000000e-04  3.195880946744e-01  7.971452376920e-01  5.800559481674e-02 -1.957725923738e-06 
 5.920000000000e-04  3.194950343218e-01  7.987629724555e-01  5.801191971910e-02 -1.957548572722e-06 
 5.930000000000e-04  3.194020010680e-01  8.003823903579e-01  5.801823605422e-02 -1.957371054532e-06 
 5.940000000000e-04  3.193089949049e-01  8.020034892744e-01  5.802454383831e-02 -1.957193370430e-06 
 5.950000000000e-04  3.192160158249e-01  8.036262670889e-01  5.803084308767e-02 -1.957015519343e-06 
 5.960000000000e-04  3.191230638201e-01  8.052507216921e-01  5.803713381855e-02 -1.956837502031e-06 
 5.970000000000e-04  3.190301388824e-01  8.068768509830e-01  5.804341604716e-02 -1.956659317081e-06 
 5.980000000000e-04  3.189372410044e-01  8.085046528672e-01  5.804968979001e-02 -1.956480966717e-06 
 5.990000000000e-04  3.188443701775e-01  8.101341252586e-01  5.805595506310e-02 -1.956302449939e-06 
 6.000000000000e-04  3.187515263944e-01  8.117652660776e-01  5.806221188276e-02 -1.956123767734e-06 
 6.010000000000e-04  3.186587096470e-01  8.133980732521e-01  5.806846026537e-02 -1.955944920698e-06 
 6.020000000000e-04  3.185659199275e-01  8.150325447176e-01  5.807470022705e-02 -1.955765908334e-06 
 6.030000000000e-04  3.184731572279e-01  8.166686784152e-01  5.808093178413e-02 -1.955586729555e-06 
 6.040000000000e-04  3.183804215404e-01  8.183064722951e-01  5.808715495284e-02 -1.955407387346e-06 
 6.050000000000e-04  3.182877128572e-01  8.199459243124e-01  5.809336974943e-02 -1.955227879569e-06 
 6.060000000000e-04  3.181950311704e-01  8.215870324300e-01  5.809957619009e-02 -1.955048207798e-06 
 6.070000000000e-04  3.181023764721e-01  8.232297946165e-01  5.810577429110e-02 -1.954868370998e-06 
 6.080000000000e-04  3.180097487545e-01  8.248742088489e-01  5.811196406865e-02 -1.954688370339e-06 
 6.090000000000e-04  3.179171480096e-01  8.265202731095e-01  5.811814553894e-02 -1.954508205207e-06 
 6.100000000000e-04  3.178245742298e-01  8.281679853860e-01  5.812431871822e-02 -1.954327877626e-06 
 6.110000000000e-04  3.177320274071e-01  8.298173436755e-01  5.813048362258e-02 -1.954147386150e-06 
 6.120000000000e-04  3.176395075335e-01  8.314683459791e-01  5.813664026826e-02 -1.953966730938e-06 
 6.130000000000e-04  3.175470146014e-01  8.331209903043e-01  5.814278867153e-02 -1.953785912400e-06 
 6.140000000000e-04  3.174545486027e-01  8.347752746656e-01  5.814892884840e-02 -1.953604930768e-06 
 6.150000000000e-04  3.173621095299e-01  8.364311970833e-01  5.815506081493e-02 -1.953423788477e-06 
 6.160000000000e-04  3.172696973749e-01  8.380887555830e-01  5.816118458744e-02 -1.953242482411e-06 
 6.170000000000e-04  3.171773121299e-01  8.397479481977e-01  5.816730018200e-02 -1.953061012815e-06 
 6.180000000000e-04  3.170849537871e-01  8.414087729650e-01  5.817340761468e-02 -1.952879383038e-06 
 6.190000000000e-04  3.169926223388e-01  8.430712279296e-01  5.817950690161e-02 -1.952697590136e-06 
 6.200000000000e-04  3.169003177769e-01  8.447353111404e-01  5.818559805874e-02 -1.952515635927e-06 
 6.210000000000e-04  3.168080400938e-01  8.464010206535e-01  5.819168110222e-02 -1.952333519591e-06 
 6.220000000000e-04  3.167157892814e-01  8.480683545300e-01  5.819775604821e-02 -1.952151243287e-06 
 6.230000000000e-04  3.166235653322e-01  8.497373108364e-01  5.820382291248e-02 -1.951968804264e-06 
 6.240000000000e-04  3.165313682380e-01  8.514078876448e-01  5.820988171121e-02 -1.951786205590e-06 
 6.250000000000e-04  3.164391979914e-01  8.530800830334e-01  5.821593246032e-02 -1.951603445340e-06 
 6.260000000000e-04  3.163470545843e-01  8.547538950848e-01  5.822197517585e-02 -1.951420524634e-06 
 6.270000000000e-04  3.162549380090e-01  8.564293218876e-01  5.822800987374e-02 -1.951237443713e-06 
 6.280000000000e-04  3.161628482577e-01  8.581063615356e-01  5.823403656978e-02 -1.951054202503e-06 
 6.290000000000e-04  3.160707853225e-01  8.597850121276e-01  5.824005528013e-02 -1.950870801869e-06 
 6.300000000000e-04  3.159787491955e-01  8.614652717683e-01  5.824606602055e-02 -1.950687240486e-06 
 6.310000000000e-04  3.158867398692e-01  8.631471385664e-01  5.825206880687e-02 -1.950503520003e-06 
 6.320000000000e-04  3.157947573355e-01  8.648306106365e-01  5.825806365508e-02 -1.950319639630e-06 
 6.330000000000e-04  3.157028015868e-01  8.665156860978e-01  5.826405058101e-02 -1.950135601095e-06 
 6.340000000000e-04  3.156108726152e-01  8.682023630747e-01  5.827002960032e-02 -1.949951402099e-06 
 6.350000000000e-04  3.155189704128e-01  8.698906396962e-01  5.827600072902e-02 -1.949767044818e-06 
 6.360000000000e-04  3.154270949721e-01  8.715805140969e-01  5.828196398272e-02 -1.949582528919e-06 
 6.370000000000e-04  3.153352462849e-01  8.732719844149e-01  5.828791937731e-02 -1.949397855097e-06 
 6.380000000000e-04  3.152434243439e-01  8.749650487946e-01  5.829386692836e-02 -1.949213021702e-06 
 6.390000000000e-04  3.151516291409e-01  8.766597053841e-01  5.829980665172e-02 -1.949028031334e-06 
 6.400000000000e-04  3.150598606683e-01  8.783559523361e-01  5.830573856306e-02 -1.948842882568e-06 
 6.410000000000e-04  3.149681189182e-01  8.800537878080e-01  5.831166267798e-02 -1.948657576317e-06 
 6.420000000000e-04  3.148764038829e-01  8.817532099625e-01  5.831757901220e-02 -1.948472112562e-06 
 6.430000000000e-04  3.147847155547e-01  8.834542169666e-01  5.832348758135e-02 -1.948286490306e-06 
 6.440000000000e-04  3.146930539258e-01  8.851568069900e-01  5.832938840087e-02 -1.948100710892e-06 
 6.450000000000e-04  3.146014189882e-01  8.868609782095e-01  5.833528148647e-02 -1.947914775313e-06 
 6.460000000000e-04  3.145098107344e-01  8.885667288049e-01  5.834116685379e-02 -1.947728683643e-06 
 6.470000000000e-04  3.144182291565e-01  8.902740569601e-01  5.834704451812e-02 -1.947542434018e-06 
 6.480000000000e-04  3.143266742467e-01  8.919829608640e-01  5.835291449513e-02 -1.947356027466e-06 
 6.490000000000e-04  3.142351459973e-01  8.936934387087e-01  5.835877680017e-02 -1.947169465943e-06 
 6.500000000000e-04  3.141436444006e-01  8.954054886920e-01  5.836463144882e-02 -1.946982747313e-06 
 6.510000000000e-04  3.140521694487e-01  8.971191090147e-01  5.837047845639e-02 -1.946795872918e-06 
 6.520000000000e-04  3.139607211338e-01  8.988342978817e-01  5.837631783840e-02 -1.946608843429e-06 
 6.530000000000e-04  3.138692994483e-01  9.005510535032e-01  5.838214961013e-02 -1.946421658672e-06 
 6.540000000000e-04  3.137779043845e-01  9.022693740921e-01  5.838797378694e-02 -1.946234316571e-06 
 6.550000000000e-04  3.136865359345e-01  9.039892578659e-01  5.839379038412e-02 -1.946046820517e-06 
 6.560000000000e-04  3.135951940905e-01  9.057107030459e-01  5.839959941702e-02 -1.945859168637e-06 
 6.570000000000e-04  3.135038788449e-01  9.074337078573e-01  5.840540090098e-02 -1.945671362577e-06 
 6.580000000000e-04  3.134125901898e-01  9.091582705293e-01  5.841119485105e-02 -1.945483402414e-06 
 6.590000000000e-04  3.133213281176e-01  9.108843892946e-01  5.841698128259e-02 -1.945295286706e-06 
 6.600000000000e-04  3.132300926204e-01  9.126120623905e-01  5.842276021077e-02 -1.945107016323e-06 
 6.610000000000e-04  3.131388836908e-01  9.143412880577e-01  5.842853165066e-02 -1.944918592830e-06 
 6.620000000000e-04  3.130477013206e-01  9.160720645404e-01  5.843429561751e-02 -1.944730015277e-06 
 6.630000000000e-04  3.129565455024e-01  9.178043900860e-01  5.844005212637e-02 -1.944541282720e-06 
 6.640000000000e-04  3.128654162285e-01  9.195382629464e-01  5.844580119228e-02 -1.944352397114e-06 
 6.650000000000e-04  3.127743134907e-01  9.212736813773e-01  5.845154283041e-02 -1.944163358196e-06 
 6.660000000000e-04  3.126832372818e-01  9.230106436372e-01  5.845727705559e-02 -1.943974166332e-06 
 6.670000000000e-04  3.125921875939e-01  9.247491479897e-01  5.846300388300e-02 -1.943784820657e-06 
 6.680000000000e-04  3.125011644192e-01  9.264891926988e-01  5.846872332750e-02 -1.943595321467e-06 
 6.690000000000e-04  3.124101677501e-01  9.282307760352e-01  5.847443540400e-02 -1.943405670356e-06 
 6.700000000000e-04  3.123191975788e-01  9.299738962724e-01  5.848014012751e-02 -1.943215867061e-06 
 6.710000000000e-04  3.122282538975e-01  9.317185516852e-01  5.848583751283e-02 -1.943025911765e-06 
 6.720000000000e-04  3.121373366986e-01  9.334647405542e-01  5.849152757493e-02 -1.942835802136e-06 
 6.730000000000e-04  3.120464459745e-01  9.352124611632e-01  5.849721032842e-02 -1.942645541562e-06 
 6.740000000000e-04  3.119555817173e-01  9.369617117976e-01  5.850288578824e-02 -1.942455129292e-06 
 6.750000000000e-04  3.118647439194e-01  9.387124907478e-01  5.850855396912e-02 -1.942264564355e-06 
 6.760000000000e-04  3.117739325730e-01  9.404647963067e-01  5.851421488583e-02 -1.942073847535e-06 
 6.770000000000e-04  3.116831476703e-01  9.422186267705e-01  5.851986855294e-02 -1.941882980608e-06 
 6.780000000000e-04  3.115923892039e-01  9.439739804386e-01  5.852551498535e-02 -1.941691962707e-06 
 6.790000000000e-04  3.115016571660e-01  9.457308556141e-01  5.853115419748e-02 -1.941500792545e-06 
 6.800000000000e-04  3.114109515486e-01  9.474892506022e-01  5.853678620407e-02 -1.941309471501e-06 
 6.810000000000e-04  3.113202723445e-01  9.492491637128e-01  5.854241101969e-02 -1.941117999851e-06 
 6.820000000000e-04  3.112296195457e-01  9.510105932573e-01  5.854802865879e-02 -1.940926378765e-06 
 6.830000000000e-04  3.111389931446e-01  9.527735375508e-01  5.855363913609e-02 -1.940734605749e-06 
 6.840000000000e-04  3.110483931335e-01  9.545379949123e-01  5.855924246587e-02 -1.940542683110e-06 
 6.850000000000e-04  3.109578195046e-01  9.563039636626e-01  5.856483866283e-02 -1.940350610452e-06 
 6.860000000000e-04  3.108672722504e-01  9.580714421253e-01  5.857042774118e-02 -1.940158387559e-06 
 6.870000000000e-04  3.107767513632e-01  9.598404286281e-01  5.857600971542e-02 -1.939966015700e-06 
 6.880000000000e-04  3.106862568350e-01  9.616109215017e-01  5.858158459994e-02 -1.939773493107e-06 
 6.890000000000e-04  3.105957886586e-01  9.633829190781e-01  5.858715240912e-02 -1.939580821745e-06 
 6.900000000000e-04  3.105053468261e-01  9.651564196942e-01  5.859271315709e-02 -1.939388000972e-06 
 6.910000000000e-04  3.104149313298e-01  9.669314216878e-01  5.859826685841e-02 -1.939195031533e-06 
 6.920000000000e-04  3.103245421622e-01  9.687079234015e-01  5.860381352710e-02 -1.939001912162e-06 
 6.930000000000e-04  3.102341793153e-01  9.704859231793e-01  5.860935317747e-02 -1.938808645013e-06 
 6.940000000000e-04  3.101438427817e-01  9.722654193688e-01  5.861488582366e-02 -1.938615228555e-06 
 6.950000000000e-04  3.100535325537e-01  9.740464103192e-01  5.862041147993e-02 -1.938421664052e-06 
 6.960000000000e-04  3.099632486236e-01  9.758288943842e-01  5.862593016027e-02 -1.938227950885e-06 
 6.970000000000e-04  3.098729909838e-01  9.776128699187e-01  5.863144187897e-02 -1.938034090015e-06 
 6.980000000000e-04  3.097827596265e-01  9.793983352814e-01  5.863694664993e-02 -1.937840081749e-06 
 6.990000000000e-04  3.096925545442e-01  9.811852888323e-01  5.864244448726e-02 -1.937645924851e-06 
 7.000000000000e-04  3.096023757293e-01  9.829737289355e-01  5.864793540485e-02 -1.937451620062e-06 
 7.010000000000e-04  3.095122231739e-01  9.847636539575e-01  5.865341941692e-02 -1.937257169036e-06 
 7.020000000000e-04  3.094220968705e-01  9.865550622670e-01  5.865889653712e-02 -1.937062569697e-06 
 7.030000000000e-04  3.093319968116e-01  9.883479522341e-01  5.866436677956e-02 -1.936867824142e-06 
 7.040000000000e-04  3.092419229892e-01  9.901423222345e-01  5.866983015803e-02 -1.936672929788e-06 
 7.050000000000e-04  3.091518753960e-01  9.919381706434e-01  5.867528668644e-02 -1.936477889775e-06 
 7.060000000000e-04  3.090618540242e-01  9.937354958403e-01  5.868073637865e-02 -1.936282704660e-06 
 7.070000000000e-04  3.089718588663e-01  9.955342962070e-01  5.868617924828e-02 -1.936087371986e-06 
 7.080000000000e-04  3.088818899144e-01  9.973345701266e-01  5.869161530919e-02 -1.935891891880e-06 
 7.090000000000e-04  3.087919471611e-01  9.991363159862e-01  5.869704457507e-02 -1.935696266439e-06 
 7.100000000000e-04  3.087020305987e-01  1.000939532174e+00  5.870246705969e-02 -1.935500495143e-06 
 7.110000000000e-04  3.086121402196e-01  1.002744217083e+00  5.870788277664e-02 -1.935304576912e-06 
 7.120000000000e-04  3.085222760161e-01  1.004550369105e+00  5.871329173962e-02 -1.935108513605e-06 
 7.130000000000e-04  3.084324379807e-01  1.006357986637e+00  5.871869396216e-02 -1.934912305206e-06 
 7.140000000000e-04  3.083426261055e-01  1.008167068077e+00  5.872408945780e-02 -1.934715951679e-06 
 7.150000000000e-04  3.082528403834e-01  1.009977611827e+00  5.872947824019e-02 -1.934519453364e-06 
 7.160000000000e-04  3.081630808063e-01  1.011789616288e+00  5.873486032270e-02 -1.934322808693e-06 
 7.170000000000e-04  3.080733473667e-01  1.013603079868e+00  5.874023571891e-02 -1.934126019812e-06 
 7.180000000000e-04  3.079836400572e-01  1.015418000973e+00  5.874560444226e-02 -1.933929086164e-06 
 7.190000000000e-04  3.078939588699e-01  1.017234378013e+00  5.875096650607e-02 -1.933732007262e-06 
 7.200000000000e-04  3.078043037973e-01  1.019052209402e+00  5.875632192379e-02 -1.933534784140e-06 
 7.210000000000e-04  3.077146748319e-01  1.020871493553e+00  5.876167070886e-02 -1.933337418310e-06 
 7.220000000000e-04  3.076250719661e-01  1.022692228883e+00  5.876701287432e-02 -1.933139907153e-06 
 7.230000000000e-04  3.075354951921e-01  1.024514413811e+00  5.877234843376e-02 -1.932942251826e-06 
 7.240000000000e-04  3.074459445025e-01  1.026338046759e+00  5.877767740031e-02 -1.932744452598e-06 
 7.250000000000e-04  3.073564198896e-01  1.028163126149e+00  5.878299978711e-02 -1.932546510823e-06 
 7.260000000000e-04  3.072669213458e-01  1.029989650407e+00  5.878831560750e-02 -1.932348424895e-06 
 7.270000000000e-04  3.071774488636e-01  1.031817617962e+00  5.879362487455e-02 -1.932150195467e-06 
 7.280000000000e-04  3.070880024353e-01  1.033647027241e+00  5.879892760139e-02 -1.931951822583e-06 
 7.290000000000e-04  3.069985820534e-01  1.035477876678e+00  5.880422380119e-02 -1.931753308077e-06 
 7.300000000000e-04  3.069091877103e-01  1.037310164707e+00  5.880951348697e-02 -1.931554650121e-06 
 7.310000000000e-04  3.068198193984e-01  1.039143889763e+00  5.881479667178e-02 -1.931355848532e-06 
 7.320000000000e-04  3.067304771102e-01  1.040979050283e+00  5.882007336854e-02 -1.931156905858e-06 
 7.330000000000e-04  3.066411608379e-01  1.042815644710e+00  5.882534359033e-02 -1.930957818551e-06 
 7.340000000000e-04  3.065518705740e-01  1.044653671485e+00  5.883060735010e-02 -1.930758590773e-06 
 7.350000000000e-04  3.064626063111e-01  1.046493129052e+00  5.883586466069e-02 -1.930559221256e-06 
 7.360000000000e-04  3.063733680415e-01  1.048334015857e+00  5.884111553502e-02 -1.930359709380e-06 
 7.370000000000e-04  3.062841557578e-01  1.050176330348e+00  5.884635998597e-02 -1.930160054870e-06 
 7.380000000000e-04  3.061949694520e-01  1.052020070976e+00  5.885159802626e-02 -1.929960259090e-06 
 7.390000000000e-04  3.061058091169e-01  1.053865236192e+00  5.885682966878e-02 -1.929760323157e-06 
 7.400000000000e-04  3.060166747449e-01  1.055711824452e+00  5.886205492625e-02 -1.929560244662e-06 
 7.410000000000e-04  3.059275663285e-01  1.057559834209e+00  5.886727381135e-02 -1.929360025042e-06 
 7.420000000000e-04  3.058384838599e-01  1.059409263924e+00  5.887248633682e-02 -1.929159665529e-06 
 7.430000000000e-04  3.057494273317e-01  1.061260112055e+00  5.887769251534e-02 -1.928959164116e-06 
 7.440000000000e-04  3.056603967363e-01  1.063112377065e+00  5.888289235956e-02 -1.928758522682e-06 
 7.450000000000e-04  3.055713920662e-01  1.064966057416e+00  5.888808588201e-02 -1.928557739175e-06 
 7.460000000000e-04  3.054824133138e-01  1.066821151574e+00  5.889327309529e-02 -1.928356816746e-06 
 7.470000000000e-04  3.053934604716e-01  1.068677658007e+00  5.889845401195e-02 -1.928155753870e-06 
 7.480000000000e-04  3.053045335321e-01  1.070535575183e+00  5.890362864449e-02 -1.927954550324e-06 
 7.490000000000e-04  3.052156324875e-01  1.072394901575e+00  5.890879700541e-02 -1.927753207591e-06 
 7.500000000000e-04  3.051267573307e-01  1.074255635654e+00  5.891395910716e-02 -1.927551725333e-06 
 7.510000000000e-04  3.050379080538e-01  1.076117775894e+00  5.891911496210e-02 -1.927350102397e-06 
 7.520000000000e-04  3.049490846493e-01  1.077981320773e+00  5.892426458267e-02 -1.927148340660e-06 
 7.530000000000e-04  3.048602871096e-01  1.079846268769e+00  5.892940798124e-02 -1.926946439289e-06 
 7.540000000000e-04  3.047715154276e-01  1.081712618361e+00  5.893454517009e-02 -1.926744399088e-06 
 7.550000000000e-04  3.046827695954e-01  1.083580368032e+00  5.893967616156e-02 -1.926542220004e-06 
 7.560000000000e-04  3.045940496054e-01  1.085449516264e+00  5.894480096783e-02 -1.926339901108e-06 
 7.570000000000e-04  3.045053554503e-01  1.087320061543e+00  5.894991960127e-02 -1.926137444976e-06 
 7.580000000000e-04  3.044166871226e-01  1.089192002354e+00  5.895503207400e-02 -1.925934848956e-06 
 7.590000000000e-04  3.043280446145e-01  1.091065337189e+00  5.896013839820e-02 -1.925732114683e-06 
 7.600000000000e-04  3.042394279188e-01  1.092940064536e+00  5.896523858604e-02 -1.925529242927e-06 
 7.610000000000e-04  3.041508370277e-01  1.094816182887e+00  5.897033264958e-02 -1.925326231789e-06 
 7.620000000000e-04  3.040622719340e-01  1.096693690736e+00  5.897542060095e-02 -1.925123083364e-06 
 7.630000000000e-04  3.039737326299e-01  1.098572586579e+00  5.898050245223e-02 -1.924919797665e-06 
 7.640000000000e-04  3.038852191080e-01  1.100452868911e+00  5.898557821530e-02 -1.924716374883e-06 
 7.650000000000e-04  3.037967313609e-01  1.102334536232e+00  5.899064790237e-02 -1.924512813010e-06 
 7.660000000000e-04  3.037082693809e-01  1.104217587042e+00  5.899571152526e-02 -1.924309113659e-06 
 7.670000000000e-04  3.036198331606e-01  1.106102019843e+00  5.900076909593e-02 -1.924105278833e-06 
 7.680000000000e-04  3.035314226925e-01  1.107987833139e+00  5.900582062631e-02 -1.923901304943e-06 
 7.690000000000e-04  3.034430379690e-01  1.109875025433e+00  5.901086612821e-02 -1.923697195040e-06 
 7.700000000000e-04  3.033546789828e-01  1.111763595234e+00  5.901590561351e-02 -1.923492948153e-06 
 7.710000000000e-04  3.032663457262e-01  1.113653541048e+00  5.902093909413e-02 -1.923288564825e-06 
 7.720000000000e-04  3.031780381919e-01  1.115544861386e+00  5.902596658168e-02 -1.923084045130e-06 
 7.730000000000e-04  3.030897563723e-01  1.117437554759e+00  5.903098808799e-02 -1.922879389104e-06 
 7.740000000000e-04  3.030015002598e-01  1.119331619681e+00  5.903600362486e-02 -1.922674597214e-06 
 7.750000000000e-04  3.029132698472e-01  1.121227054664e+00  5.904101320382e-02 -1.922469668539e-06 
 7.760000000000e-04  3.028250651268e-01  1.123123858226e+00  5.904601683669e-02 -1.922264604069e-06 
 7.770000000000e-04  3.027368860911e-01  1.125022028884e+00  5.905101453502e-02 -1.922059403780e-06 
 7.780000000000e-04  3.026487327327e-01  1.126921565157e+00  5.905600631045e-02 -1.921854069135e-06 
 7.790000000000e-04  3.025606050442e-01  1.128822465565e+00  5.906099217464e-02 -1.921648596660e-06 
 7.800000000000e-04  3.024725030180e-01  1.130724728630e+00  5.906597213897e-02 -1.921442991086e-06 
 7.810000000000e-04  3.023844266466e-01  1.132628352876e+00  5.907094621504e-02 -1.921237249198e-06 
 7.820000000000e-04  3.022963759226e-01  1.134533336828e+00  5.907591441437e-02 -1.921031372630e-06 
 7.830000000000e-04  3.022083508387e-01  1.136439679012e+00  5.908087674837e-02 -1.920825361370e-06 
 7.840000000000e-04  3.021203513870e-01  1.138347377956e+00  5.908583322849e-02 -1.920619215578e-06 
 7.850000000000e-04  3.020323775605e-01  1.140256432189e+00  5.909078386618e-02 -1.920412935461e-06 
