Designator,LCSC_part,Native_rotation_deg,CPL_rotation_deg,Checked_pads,Centered_RMS_error_mm,Best_numbered_pad_offsets_deg,Status,Detail,Native_pad_1_X_mm,Native_pad_1_Y_mm
R146,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,368.802000,-148.469500
R147,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,366.369000,-163.966500
R148,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,399.528000,-171.773500
R149,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,399.457000,-148.721500
R150,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,340.382000,-198.644500
R151,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,340.389000,-219.182500
R152,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,334.308000,-198.644500
R153,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,334.308000,-219.182500
R154,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,348.940500,-191.802000
R155,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,348.651500,-174.942000
R156,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,348.711500,-204.750000
R157,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,349.108500,-187.852000
R158,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,349.232500,-225.486000
R159,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,348.681500,-208.652000
R160,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,348.651500,-238.448000
R161,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,349.108500,-221.584000
R162,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,369.189500,-169.559000
R164,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.818500,-191.791000
R165,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,372.333500,-174.965000
R166,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.758500,-204.713000
R167,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.818500,-187.890000
R168,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.818500,-225.472000
R169,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.818500,-208.615000
R170,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.698500,-238.447000
R171,C17408,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,370.788500,-221.570000
R172,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,391.311000,-198.644500
R173,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,391.311000,-219.182500
R174,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,385.201000,-198.644500
R175,C875839,270.0,270.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,385.201000,-219.182500
R176,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-175.019000
R177,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-187.979000
R178,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-191.880000
R179,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-204.818000
R180,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-208.718000
R181,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-221.709000
R182,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-225.610000
R183,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,405.906500,-238.523000
R184,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-183.005000
R185,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-196.001000
R186,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-199.901000
R187,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-212.822000
R188,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-216.772000
R189,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-229.692000
R190,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.702500,-233.593000
R191,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,427.886500,-246.589000
R192,C17710,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,175.881500,-88.439000
R193,C17513,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,22.810500,-120.294000
R194,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,340.150500,-43.625000
R196,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,351.087500,-79.000000
R197,C17414,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,52.570500,-69.158000
R206,C17593,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,80.255500,-69.997000
R250,C4310,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,40.414500,-63.710000
R251,C4310,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,412.899000,-154.165500
R253,C4310,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,257.185000,-120.638500
R254,C4310,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,217.618000,-120.638500
R255,C4310,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,186.770000,-120.638500
R256,C4310,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,167.489000,-120.638500
R259,C1882622,0,0.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,297.562500,-71.450000
R260,C1882622,0,0.0,0,,,No library; nonpolarized,Retain native axis; 180 deg electrically equivalent.,297.562500,-77.360000
R261,C17427,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,262.087500,-60.500000
R262,C273956,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,258.087500,-60.500000
R263,C17719,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,257.087500,-65.000000
R264,C865625,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,275.087500,-61.000000
R265,C865367,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,279.087500,-61.000000
R266,C17633,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,278.087500,-65.000000
R267,C483008,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,136.087500,-70.500000
R268,C4328,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,132.087500,-70.500000
R269,C17719,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,131.087500,-75.000000
R270,C706223,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,149.087500,-71.000000
R271,C865384,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,153.087500,-71.000000
R272,C17686,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,152.087500,-75.000000
R301,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,367.021000,-229.615500
R302,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,366.991000,-219.137500
R303,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,366.991000,-208.658500
R304,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,366.996000,-198.179500
R305,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,345.004000,-229.615500
R306,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,345.319000,-220.429500
R307,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,344.914000,-208.658500
R308,C17414,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,345.312000,-186.251500
R310,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,19.087500,-110.000000
R311,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,19.087500,-107.000000
R312,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,19.087500,-104.000000
R313,C17673,180.0,180.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.912500,-109.000000
R314,C17673,90.0,90.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,39.000000,-93.912500
R315,C17673,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,19.000000,-96.087500
R316,C17673,180.0,180.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.912500,-112.000000
R317,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,73.087500,-65.000000
R318,C17673,90.0,90.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.000000,-101.912500
R319,C17673,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,20.000000,-85.087500
R320,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,41.087500,-93.000000
R321,C17673,270.0,270.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,20.000000,-117.087500
R322,C17673,0,0.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,23.087500,-93.000000
R323,C17673,180.0,180.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.912500,-106.000000
R324,C17673,180.0,180.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,17.912500,-85.000000
R325,C17673,180.0,180.0,2,0.087498,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.912500,-115.000000
R326,C705606,0,0.0,2,0.103788,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,275.037500,-44.000000
R327,C705608,0,0.0,2,0.103788,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,149.037500,-54.000000
U1,C2878759,180.0,90.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,155.108500,-113.015000
U2,C2878759,0,270.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,167.379500,-101.585000
U3,C2878759,0,270.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,186.660500,-101.585000
U4,C2878759,0,270.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,217.509500,-101.585000
U5,C2878759,0,270.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,257.076500,-101.585000
U6,C7948,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,89.647000,-67.680000
U9,C6772,0,270.0,20,0.137442,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,332.895500,-116.255000
U10,C352961,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,331.297000,-146.075000
U11,C352961,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,351.750000,-145.907000
U12,C352961,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,372.980000,-145.824000
U13,C352961,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,386.348000,-145.824000
U15,C7948,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,341.382000,-163.601000
U16,C7948,0,270.0,14,0.143994,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,378.512000,-167.523000
U18,C2878759,0,270.0,20,0.037493,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,404.945500,-159.702000
U19,C165895,0,270.0,18,0.150092,270,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,420.360000,-166.601000
U20,C22397842,0,0.0,21,0.000075,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,266.600000,-57.250000
U21,C22397842,0,0.0,21,0.000075,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,140.600000,-67.250000
W1,C189505,270.0,270.0,2,0.103788,0,Functional pad orientation checked,Centered land pattern; SMT pad lengths may differ. Does not certify live JLC 3D model or absolute placement.,16.990000,-201.578500
